"Rtn_Date","Target","Average","Variance","t_1","t_2","t_3","chg_v2","chg_v3","chg_v4","chg_v5","vol_cat_3","Cat","Estimate"
"2003-02-28",-0.0384900811963752,-0.002935,0.000301,0.00508910093299408,-0.00127069033160998,-0.0239768489468024,0.333105359332973,-0.243102938583642,0.192955723693429,-0.0838210033326971,0,3,-0.0124192039480203
"2003-03-07",-0.00592477399661407,-6.3e-05,0.000187,0.0124623549634724,-0.00725260207966716,0.0160381881231035,-0.174707863062889,0.014801968956702,0.0214703722216909,-0.10515195466181,0,3,-0.0124192039480203
"2003-03-14",0.0537098099692623,0.01139,0.000763,0.00770170247263868,0.0547242862216455,0.0258771941174207,0.069579888511015,-0.103118537123937,-0.254060887405964,-0.103297419740807,0,5,0.039667916999274
"2003-03-21",0.0665226334638964,0.012545,0.000251,0.0121904761904763,-0.00265957446808507,0.010752649356657,-0.161103114031603,0.0258166953348608,0.0605101551754804,0.292860727600475,1,5,0.039667916999274
"2003-03-28",-0.0741948292304568,-0.010097,0.000459,-0.0147763971734665,-0.00831679207920788,-0.00941545704197722,0.516834829706502,-0.139394403705326,0.230707750185782,-0.039152387526712,1,3,-0.0124192039480203
"2003-04-04",0.0168814298370655,0.00069,0.000876,-0.0248736883015935,0.000388841383702987,0.056262792607803,0.0296677825498829,0.189708734142589,-0.270630102881412,0.433321553635108,1,4,0.0151166313928628
"2003-04-11",-0.036116685893377,-0.009988,0.000421,-0.0158600650671005,0.000814000814000737,-0.0394839718530101,-0.27885782954077,0.489584160871478,-0.295849929366589,0.21235089715714,1,3,-0.0124192039480203
"2003-04-17",0.0523257776794265,0.006319,0.00026,0.023274478330658,0.0130081300813008,-0.00646203554119551,0.476760126532389,-0.26433097737608,-0.186113345636367,0.386939046039117,0,4,0.0151166313928628
"2003-04-25",-0.0110411612786783,0.002105,0.000263,-0.0105924284032953,-0.00894241869916101,-0.00155283385093163,-0.0364124985556512,0.0745731438429819,0.0591206152705308,-0.293763170416695,0,4,0.0151166313928628
"2003-05-02",0.0342980234429456,0.004014,0.000156,0.0147745340114516,0.00586621040281576,-0.00891469026801128,-0.201338257229284,0.320321818760722,0.185551444387656,-0.1455691110595,1,4,0.0151166313928628
"2003-05-09",0.00991243324192512,0.004226,0.000293,0.0240870629370631,-0.00961908426317815,-0.0144103521270249,-0.212382200374786,0.0585887494773865,0.105445846905537,-0.071971196788184,1,3,-0.0124192039480203
"2003-05-16",-0.0304279582674776,-0.001022,0.000199,-0.00853047659827544,0.00663544080267608,-0.0142362062331666,-0.250255274995917,-0.00944330277974574,-0.0115301748073121,0.211202218332251,1,3,-0.0124192039480203
"2003-05-23",-0.0542410924663415,-0.010321,0.000219,0.0024834023178808,0.00540986244653086,-0.0243604557190604,0.210335464088972,0.169646758003416,-0.516545843509002,0.0504711680106915,0,1,-0.0565495335371696
"2003-05-30",0.0159742082000985,0.004049,0.00016,0.0086065983606558,-0.000409668168783295,-0.0153288013179185,-0.113346345980514,0.212265395029642,-0.251240338045415,0.123837002166841,1,3,-0.0124192039480203
"2003-06-06",-0.0389444815109597,-0.004939,0.000262,-0.0174346201743462,-0.0313631270059056,-0.000401848890749679,-0.0313593481201109,-0.27954683334786,-0.26862918430465,0.0860261193418738,0,2,-0.0339355264482611
"2003-06-13",0.0405684769628064,0.004004,0.000405,-0.0136054421768708,0.00442126223558126,0.00810368719611021,0.199795132121652,0.144926463143929,0.064495054679643,-0.0873507382651853,1,4,0.0151166313928628
"2003-06-20",0.0659320730195188,0.008846,0.000248,0.00997314921365544,0,0.00423732681961964,-0.260572767345079,0.413831256905491,0.358570750474945,-0.430027190033212,1,5,0.039667916999274
"2003-06-27",-0.0269454721490162,-0.002734,0.000238,-0.00466023300970864,0.0193982581155978,-0.0171206608124256,-0.319333300894394,0.168580376791266,-0.143232451825705,0.0147471164775194,1,4,0.0151166313928628
"2003-07-03",0.0333812316329747,0.008133,0.000275,-0.014136868085449,0.0279158317399619,0.0198908354091589,1.38506981331562,-0.352328549271654,-0.210959196402193,0.58176402187502,1,5,0.039667916999274
"2003-07-11",0.0301081658768126,0.002828,0.000433,0.0148643255295429,-0.0203858398393099,-0.00830332099988007,0.0987250209915974,0.125560967501825,-0.00648307322389636,0.43724392860374,1,4,0.0151166313928628
"2003-07-18",-0.0154984657767623,-1.4e-05,0.000261,0.00749336802197953,-0.0301598473837209,0.00916758342500912,0.148553994106177,-0.315446741295241,0.0748150541043241,0.128749467961977,0,3,-0.0124192039480203
"2003-07-25",0,0.001468,0.000536,0.0342307307692307,-0.0170132696781372,0.00265360131363157,-0.0113783619146069,-0.0696160697281007,0.039391348674044,-0.063914579753239,0,3,-0.0124192039480203
"2003-08-01",-0.0271407165501721,0.001211,0.000302,-0.00908746686861028,0.00686237133053758,-0.00906683071654069,0.512432678307233,-0.360663082437276,0.512867268181851,-0.155996608490634,0,3,-0.0124192039480203
"2003-08-08",-0.0228029203913579,-0.005279,6.8e-05,-0.00505635958990125,0.00233914230019505,-0.000389711613406174,0.331427075875264,0.271956799258899,0.0449578913898062,-0.118998806646063,1,2,-0.0339355264482611
"2003-08-15",-0.00156490639203629,-0.001098,1.6e-05,-0.00351143205272852,0.00117183593749992,-0.00505246793626113,0.352449842255296,0.0615614529852725,-0.0360396499221685,-0.0464426670575057,0,3,-0.0124192039480203
"2003-08-22",0.0262765504380675,0.00391,0.000269,-0.00076223323170721,-0.00793954601362779,-0.00638617556776189,-0.0310359124202879,-0.110706913657259,0.28575608088221,-0.371959168175631,0,4,0.0151166313928628
"2003-08-29",0.011376725120934,0.001783,2.9e-05,0.000377216144850978,0.00340651021953065,-0.005645464809936,0.339338608236965,-0.337089277058375,0.55207139802637,-0.240043326462794,0,4,0.0151166313928628
"2003-09-05",0.0677854711781525,0.012112,0.000278,-0.00175874076679561,0.00459367507398145,0.0381511005135728,-0.0653452975032995,0.828815791232738,-0.32227347406472,-0.534805019354473,0,5,0.039667916999274
"2003-09-12",-0.00141040223327986,-0.000377,0.00036,0.0179597701149425,0.0105263524691961,-0.0289038410678941,-0.322065288325696,0.448260268212507,-0.190789485697591,0.0403947178394772,1,3,-0.0124192039480203
"2003-09-19",0.0555888910086466,0.012424,0.000285,0.015593186440678,0.0350877192982457,-0.013840830449827,-0.272256468953997,-0.29800901170094,0.102474291425958,-0.204152468469438,0,5,0.039667916999274
"2003-09-26",-0.0608957846715883,-0.007316,0.000537,-0.00177050283286118,-0.00773011271012347,-0.0385135472972974,0.127541126287735,0.179850421079778,-0.128265736057826,0.135763421745251,1,3,-0.0124192039480203
"2003-10-03",0.0310833120657259,0.005126,0.000545,0.0203508771929823,-0.000701262272089775,0.0258993174783928,-0.334352477182696,0.530424501095859,0.0849288833234263,-0.251894331138083,1,3,-0.0124192039480203
"2003-10-10",-0.00586309663706386,0.002428,0.000107,-0.00103666202361219,0.00416380985426779,-0.0109814348312092,0.666102907349347,-0.250013965744821,0.114232875283842,-0.349700516456315,0,4,0.0151166313928628
"2003-10-17",0.000691562959788915,-2.8e-05,7.1e-05,-0.0102634279849469,0.00550395596835229,0.0135983263598327,-0.154673738991193,0.355404013496715,-0.391159653471833,0.128230510770043,1,4,0.0151166313928628
"2003-10-24",-0.0835919964185894,-0.015047,0.001107,-0.0795572120373573,0.000692315704130086,-0.0156729471890972,-0.680098576023838,-0.275534124430839,-0.0949148027090997,-0.121636613927203,0,3,-0.0124192039480203
"2003-10-31",-0.0178204526289263,-0.01614,0.001167,0.000765620185083415,-0.0231862004487658,-0.0169118008488309,0.418042993980498,-0.255019274906968,-0.0244576929090501,-0.0854812229800732,0,1,-0.0565495335371696
"2003-11-07",-0.00153135561188028,-4.4e-05,2e-04,-0.00495615707205488,0.00498084291187739,0.00115074798619097,0.179303415130201,-0.097894406494813,0.365958214661933,-0.312448155989627,0,3,-0.0124192039480203
"2003-11-14",-0.0232568621642673,-0.004677,3.9e-05,-0.0073959125186488,-0.0111623941493457,0.00697678321615447,-0.0504760278256184,-0.0389134826693013,-0.143476375674938,-0.160201382659365,0,2,-0.0339355264482611
"2003-11-21",-0.0154122391701166,-0.003772,6.4e-05,0.000398446215139403,-0.00986193293885607,0.00795228628230626,0.510978902010807,-0.261989017807923,0.355279994622926,-0.027773437024824,1,2,-0.0339355264482611
"2003-11-28",0.0236137693881619,0.002431,0.000189,0.0102160310327688,0.00196854330708662,-0.0128254955305092,1.08841227928365,0.228006949700681,0.161094884887199,-0.28905893400413,1,3,-0.0124192039480203
"2003-12-05",0.0104470288600275,0.003491,0.00012,-0.00839698441232883,0.0206467082197117,0.000389711613406174,-0.0973854916991768,0.0678788657192921,-0.0859081029535575,0.197281069339546,1,5,0.039667916999274
"2003-12-12",0.0254621393694,0.00286,4.3e-05,0.00150315665151601,0.000752200075216258,0.00796061440335905,0.146844511026823,0.0446948013466315,0.249758308922836,-0.125962967577074,1,5,0.039667916999274
"2003-12-19",0.0262929786922031,0.00466,4.1e-05,-0.00145981751824809,0.0133135719928412,-0.000739024417554579,-0.203998626009025,-0.122029559742259,0.377300916177486,0.20117602530482,1,5,0.039667916999274
"2003-12-26",-0.00549761326009685,0.001068,5.5e-05,0.00628690805151977,-0.0040515285451197,-0.0011037527593819,0.64977767473441,0.987984461107598,0.108202681208816,0.750922660542934,1,4,0.0151166313928628
"2004-01-02",0.00878168834145169,0.001847,3.3e-05,0.00292290818695995,-0.00545054505813958,0.00218503285451677,-0.0514479283037783,-0.184656472088135,0.174969337278313,-0.70126426346944,0,4,0.0151166313928628
"2004-01-09",0.00762112185120063,0.001837,0.00019,-0.0177556818181818,-0.00177238574166561,-0.00106235835694046,-0.123272396053065,-0.0767308045461038,-0.13531571948978,0.434133177709432,1,5,0.039667916999274
"2004-01-16",0.00540830605097223,-0.002036,0.000111,0.00980384859100036,-0.00577617307667244,0.00984327378782357,-0.0856362744086747,-0.249505590206498,0.174206846288747,0.0831970734678281,1,3,-0.0124192039480203
"2004-01-23",0.0238064542561904,0.004684,0.000109,0.0167797215280256,-0.0102473148497284,0.00711740213523115,-0.383736015734828,-0.316921091689916,0.177296875525008,0.0145064493368322,0,4,0.0151166313928628
"2004-01-30",-0.0295763585754313,-0.002049,0.00025,-0.00931565747044072,0.00721764731929442,-0.0191150796460177,0.57291993081446,0.119024163743717,-0.114105080183918,-0.0774825068595897,0,3,-0.0124192039480203
"2004-02-06",-0.0208302799242695,-0.005005,3.3e-05,0.00445107583275495,-0.00185120325805266,-0.0102602048274018,0.176190859486206,0.0922155688622754,-0.208649914259333,0.310415095283141,1,1,-0.0565495335371696
"2004-02-13",-0.0182602427891458,-0.002275,6.2e-05,-0.0133581071110165,-0.00736644567219147,0.00481125092524048,-0.340594097519881,0.156685452545075,-0.266419879142701,0.273028213365228,1,3,-0.0124192039480203
"2004-02-20",-0.000752445483206281,-0.003543,0.00012,0.0041572563929424,-0.0115801643630931,-0.00815116709892549,0.0695013481051297,-0.186057379779627,-0.136241996078252,0.553490351220185,1,2,-0.0339355264482611
"2004-02-27",-0.00150655392889713,0.000459,4.5e-05,0.00113211320754703,-0.00749067387675384,-0.00669635441578709,0.143070203290055,-0.034938523513311,-0.137675669031998,-0.0932712691582546,0,3,-0.0124192039480203
"2004-03-05",-0.00680793085545364,-0.000931,3.5e-05,-0.000758475511623891,0,-0.000757787069260663,-0.264438644740667,0.249311726544186,0.206046688376271,-0.217374983039604,1,3,-0.0124192039480203
"2004-03-12",-0.0375068521022337,-0.006306,0.000122,0.0115583499402152,-0.0110366964510564,-0.0136080098603426,0.411605763278976,-0.169882135673757,0.0792473767826302,-0.144786757027654,0,1,-0.0565495335371696
"2004-03-19",-0.0299962513535851,-0.003049,7.2e-05,-0.0104459626535139,-0.00955033862118349,-0.00198574265289908,0.428241942662167,-0.543609968270971,0.163801043359518,0.0516623939328198,0,1,-0.0565495335371696
"2004-03-26",0.0161099738641869,0.00106,0.000302,-0.00635172662359162,0.0319541581319132,0.0107660455486542,0.391216028604414,0.138971660136395,-0.0603414264736173,0.391606858728215,1,4,0.0151166313928628
"2004-04-02",0.0322354555586987,0.004416,0.000232,0.0307017543859651,0.00601684717208184,-0.0107143249716538,-0.295703552901866,0.0214519803220476,-0.163367038501018,-0.120805824058132,0,4,0.0151166313928628
"2004-04-08",-0.0144167702504756,0.003728,0.000206,-0.00429855412270419,-0.00813949643951539,-0.00578042366934783,0.396830968813059,-0.225654310411592,0.0981445950359242,0.822365302795709,1,4,0.0151166313928628
"2004-04-16",-0.0126383988717228,-0.002806,3.5e-05,-0.00237902467799467,-0.0113681301450411,0.00235752446532334,0.424742025088567,-0.171879512289698,-0.0672581352857583,-0.319189419271039,0,3,-0.0124192039480203
"2004-04-23",0.090384097779089,0.015025,0.000618,0.0612716739394346,0.0196463646504375,0.00473750493485992,-0.615874533916188,-0.503546599709498,0.216247055957118,-0.255589907616698,0,4,0.0151166313928628
"2004-04-30",-0.0525554883489958,0.001528,0.000926,-0.0132175604229606,-0.00301201065557277,-0.0242468781868802,0.175528394099033,-0.0635720741046418,0.108104917204587,0.107464617031399,1,4,0.0151166313928628
"2004-05-07",-0.0134850049615329,-0.004426,6.9e-05,-0.0130168448309018,-0.00684403067848027,-0.00113942271173562,-0.081948800852831,-0.17309818020573,0.0704973023646987,0.187756322932659,1,3,-0.0124192039480203
"2004-05-14",0.00309837571267096,-0.00164,6.2e-05,-0.00919536398467435,0.00616804139676019,0,0.458847797730684,0.0044486897426462,-0.0970978523858222,0.11575490527857,1,4,0.0151166313928628
"2004-05-21",0.00115934312502275,-0.001306,9.6e-05,0.00621838321026047,0.00429348148737385,-0.00813004258614014,-0.0989356383834435,0.152868406351327,-0.0315422428263128,-0.0517378341294323,1,3,-0.0124192039480203
"2004-05-28",0.0130470387402886,0.003228,3.7e-05,0.00152726225554556,0.00191285393698748,0.00153252873563203,0.312328510683818,0.0251671526881983,0.324172230847061,-0.155588080762591,1,4,0.0151166313928628
"2004-06-04",-0.0107321457312399,-0.001206,2.2e-05,0.00231757444254832,-0.0091848453572464,0.000765913413791175,-0.0590429639887494,0.176058223808104,-0.104600148093299,-0.226930193613744,0,3,-0.0124192039480203
"2004-06-10",0.0311102093847188,0.004085,0.000105,0.0113336233975678,-0.00488725563909775,0.00643208475217572,0.0473152744173672,0.160010320429489,0.115845448152793,-0.251512605299715,1,4,0.0151166313928628
"2004-06-18",0.0573451726415,0.011537,8.6e-05,0.0208858480374505,0.0164714494875549,-0.00328347318496902,-0.214509602611261,-0.36040312062792,0.693334381316633,-0.409918604630796,0,5,0.039667916999274
"2004-06-25",0.00773018606892065,0.004774,7.1e-05,0.00634029610215903,0.00318021212650921,0.000353411086835953,-0.0791815734538528,-0.106030489834178,0.689458728380557,0.18143472283993,1,5,0.039667916999274
"2004-07-02",0,0.001072,4.2e-05,-0.00209566895199687,0.00245098047797554,0.00210522807017544,1.13794456815326,0.0650549327268509,-0.337218293506207,0.39103729883677,1,5,0.039667916999274
"2004-07-09",-0.0251652119972683,-0.004075,0.000124,0.00795955166279128,-0.0163701423487546,0.00285510349750195,0.176635296412089,0.120601910187044,0.0438181167808958,-0.46948115137748,0,2,-0.0339355264482611
"2004-07-16",-0.0137335368912649,-0.000899,0.000164,-0.0139935768211848,-0.00924273050987323,0.0192028623188405,-0.295854459591936,0.874612112567018,-0.506320709407082,0.0573830536048121,1,3,-0.0124192039480203
"2004-07-23",0.019816933498609,0.001136,0.000432,-0.0334482413793104,0.00485097003288382,0.0190678319209039,0.280037423220266,0.616791304926882,-0.558299010510227,-0.32194107000619,0,5,0.039667916999274
"2004-07-30",0.0162777476570594,-0.002812,0.000334,0.000351123595505598,-0.00349895031490544,0.00492260882831896,0.00999951303798807,0.0427343038218806,0.163421494033687,-0.00795960991333235,1,4,0.0151166313928628
"2004-08-06",-0.0485445309490783,-0.007964,8.5e-05,-0.0141664361000204,-0.0188880263324316,-0.000356287851799086,-0.264932300206273,-0.168618696675943,0.168181591980596,-0.0319294547784904,0,1,-0.0565495335371696
"2004-08-13",-0.00443128502868586,-0.003023,0.000214,0.00520837072947811,-0.0193360452389638,-0.0111832255116604,0.160304339397967,0.0560385205162322,0.0854167726042567,-0.0998599753265074,1,2,-0.0339355264482611
"2004-08-20",0.00663967753460398,0.002008,8.1e-05,0.00294985239860424,-0.012381573648273,0.0151571170113536,-0.00434027030979808,0.271120903808351,-0.0333814832438311,-0.044523793198628,1,3,-0.0124192039480203
"2004-08-27",0.00951335385656153,0.002089,2.6e-05,0.000728790060904094,-0.00399266802151244,0.0113802863436123,0.066673283466722,0.508866363085252,-0.236904510518064,-0.0309315714590073,1,4,0.0151166313928628
"2004-09-03",-0.0128276635258872,-0.001978,8.7e-05,-0.0184648798528283,0.00839729859062777,0.00329670341746158,-0.0869031324716726,0.150511008806571,0.0741988352316652,-0.296067492280263,0,4,0.0151166313928628
"2004-09-10",0.0139196017798231,0.000655,0.000113,0.00769791027500322,0.000733712399119568,-0.00365500717635203,0.0805134388440031,-0.0637311153560251,-0.157376107631466,0.0285342611608833,0,3,-0.0124192039480203
"2004-09-17",0.000727272759328957,0.001429,6.9e-05,0.00917094644167271,0.00257443903735055,-0.0091107868399859,-0.44929767320742,0.463240754905915,0.0630026784169776,-0.137353361945637,1,3,-0.0124192039480203
"2004-09-24",-0.00802920357277763,0.000206,5.4e-05,-0.00219374771480807,0.00848078877283243,-0.00513569332355113,0.0460491217373515,0.311627853469796,0.0798929965355436,-0.302686722328709,1,4,0.0151166313928628
"2004-10-01",0.0345730862287444,0.005448,9.1e-05,0.0216998191681737,0.00253807106598991,0.0113678034470113,0.0741326158171299,-0.136042854334578,0.0085455222146197,-0.229497656115291,0,4,0.0151166313928628
"2004-10-08",-0.00924615406508787,0.002104,0.000156,-0.00638977635782756,-0.0126183311385092,0.00528548292055953,-0.225098170576674,0.484306602606669,0.0178615288528341,0.0689186231098441,1,4,0.0151166313928628
"2004-10-15",0,-0.001055,3.1e-05,0.00683456859117149,-0.00820556517283033,0,-0.166165949205776,0.191389862980069,0.139638429355544,-0.207787580500205,1,3,-0.0124192039480203
"2004-10-22",-0.00897188864067667,-0.000232,0.000305,-0.0287114505851349,-0.00487811829692963,0.0184528388928318,-0.0679433790456155,-0.2727740726509,-0.174463397227196,-0.117064873348356,0,4,0.0151166313928628
"2004-10-29",0.00825705657459029,-0.003391,0.000195,-0.00142809710817571,-0.00497335701598567,0.00896057347670243,-0.21185450336895,0.148002841756053,0.0631832535369637,-0.200568818162684,1,3,-0.0124192039480203
"2004-11-05",0.0467962491434763,0.007609,4.6e-05,0.0106896206896552,0.0186161228878159,0.00814444050991514,-0.0783530544579951,-0.0933335002509455,0.12238990694983,-0.184374129780545,0,5,0.039667916999274
"2004-11-12",0.0222681273571193,0.005522,5.7e-05,-0.000333589059372863,0.00840901446350495,-0.0013436345314074,-0.461641471876945,-0.0373310561373827,0.193861425461101,0.12351570203484,1,5,0.039667916999274
"2004-11-19",-0.109558619636699,-0.017645,0.001143,-0.00775762837089022,-0.00368052999631951,0.0018436208759729,-0.262895560584836,-0.0698688851681979,0.0967505061133048,0.619091605112007,1,1,-0.0565495335371696
"2004-11-26",-0.0097270125375193,-0.003519,2e-05,-0.00150146402032514,0.00414617398619788,-0.00450277673545962,1.46198363027538,0.172975501588168,0.311541207243289,-0.0714440303514308,1,1,-0.0565495335371696
"2004-12-03",0.0234080908980148,0.003682,5.9e-05,0.00516795865633068,-0.00587155963302755,0.0164118245584417,0.256082480156448,0.0395542433365977,-0.239551902611899,-0.116909600265401,0,4,0.0151166313928628
"2004-12-10",-0.00552385864159409,-3.7e-05,6e-05,-0.00550863018729353,-0.00475149836434585,0.0107130033247138,0.169935672283831,0.152386574464497,0.16727823950656,-0.504752095722577,0,4,0.0151166313928628
"2004-12-17",-0.00444119909195674,-0.001649,2.6e-05,-0.00736380706921946,0.0018443009279121,-0.00440686742563345,-0.294702831728803,0.194459394926824,0.202620035577246,-0.266190927636355,1,3,-0.0124192039480203
"2004-12-23",0.0018529188524067,-0.000608,1.8e-05,0.00148316653626868,-0.00369416328038419,0.00445265289600538,-0.0326738285672602,0.486932833112601,-0.0960768589513989,0.474930101644832,1,3,-0.0124192039480203
"2004-12-31",-0.0107948565612296,-0.001545,1.4e-05,-0.00149480568011962,-0.00520446096654259,-0.00185532460648152,-0.120163029139639,-0.0157273024315795,0.157180706336183,0.01602515800922,1,2,-0.0339355264482611
"2005-01-07",-0.00187297304937166,-0.000559,6e-06,-0.0029906542056074,-0.00112027628378353,-0.00223543219076006,0.118841790193428,-0.0575753831747745,0.510306568134302,-0.406052149949608,1,3,-0.0124192039480203
"2005-01-14",-0.0208379955008542,-0.003935,6.9e-05,-0.00570989722116488,-0.0190440993635511,0.00187059483726149,-0.0251592522520959,-0.188300675705752,-0.112812343194325,0.087535542094202,0,1,-0.0565495335371696
"2005-01-21",-0.0181577710762902,-0.007126,8.1e-05,-0.00812068800770738,-0.0046188991531948,-0.0129179331306991,-0.236871413445576,-0.00455634711143009,0.189838610595363,0.333125079541379,1,1,-0.0565495335371696
"2005-01-28",0.0204521888649753,0.002072,5e-05,0.00268092674527276,0.00384471357170324,-0.0003843197540353,-0.156268189903726,-0.302879379769774,0.0401111205165103,0.0211628467890981,0,4,0.0151166313928628
"2005-02-04",0.0053333459753626,0.001351,3.5e-05,0.00534759358288772,-0.0105819731890391,0.00265251999441163,0.0212077424832439,0.268350670073259,-0.269102918838515,0.232149109115462,1,3,-0.0124192039480203
"2005-02-11",-0.0133871192884285,-0.001332,2.4e-05,-0.00345356882016767,-0.00038362102032985,-0.00647865853658525,-0.143607929299978,0.0846616264882362,-0.212277912752264,-0.058364591636957,0,3,-0.0124192039480203
"2005-02-18",-0.0190481564647254,-0.003741,8e-06,-0.00662768031189076,-0.00542849920789079,-0.00539911299652907,-0.130576681354916,-0.142010121626622,0.331179377671433,-0.233275333239279,0,1,-0.0565495335371696
"2005-02-25",-0.0090676749825938,-0.003507,3.3e-05,-0.00473003528852833,0.00674603147833208,-0.00118902100673801,0.364485966347408,-0.0181483710578709,0.152107674329127,-0.200459037204208,0,3,-0.0124192039480203
"2005-03-04",-0.00317334657414422,-0.001313,1.2e-05,0,-0.00356294536817103,-0.00079117876617163,-0.172453384333838,0.298089821323174,-0.167469257001137,0.46694376077227,1,2,-0.0339355264482611
