"Rtn_Date","Target","Average","Variance","t_1","t_2","t_3","v_1","v_2","v_3","v_4","v_5","Cat","Estimate"
"2017-11-17",-0.0262181255107254,-0.005467,9.2e-05,-0.00555240184442307,0.0119470546486871,-0.0131901252057925,87598000,94550000,116632400,99130000,67928400,3,-0.0124192039480203
"2017-11-24",0.0279341767269524,0.005759,8.6e-05,5.71101940050056e-05,0.0105117708213007,0.0185904463722895,56106800,102355600,100525200,65049600,87598000,4,0.0151166313928628
"2017-12-01",-0.0226585958479399,-0.003708,0.000125,-0.0046552456372303,0.0139840220435219,-0.0207431203215753,159037200,166108800,166665600,105715200,82867200,3,-0.0124192039480203
"2017-12-08",-0.00987028752249233,-0.002415,1.2e-05,0.000295227956757405,0.00183428203856062,-0.00371377033718456,93420800,102693200,114240000,109400800,130169600,3,-0.0124192039480203
"2017-12-15",0.0267972232703626,0.004559,8e-05,0.0101614214376959,-0.00029026527450482,0.00331979040931363,160677200,81906000,95273600,77636800,141095200,4,0.0151166313928628
"2017-12-22",0.00596022173577008,0.002714,7.7e-05,0,0.00378541995822568,-0.00108848406501594,65397600,83799600,93902400,109745600,117684400,4,0.0151166313928628
"2017-12-29",-0.0335843795087059,-0.004901,0.000128,-0.0108136778115502,0.00281355203687927,0.000175880861774891,103999600,65920800,85992800,132742000,65397600,3,-0.0124192039480203
"2018-01-05",0.0335272611399909,0.004293,9.7e-05,0.0113853089059701,0.0046449748509545,-0.000174155350613159,94640000,89738400,118071600,102223600,103999600,4,0.0151166313928628
"2018-01-12",0.0118720814098086,0.003889,3.8e-05,0.0103263121862165,0.00568023435332998,-0.000229495783858225,101672400,74670800,95839600,86336000,82271200,4,0.0151166313928628
"2018-01-19",0.00770647596665438,0.003979,7.3e-05,-0.00446272463377728,0.000893288625648747,0.016516283182558,129700400,124773600,137547200,118263600,101672400,5,0.039667916999274
"2018-01-26",-0.0397229806782429,-0.00731,6.9e-05,0.00233765414061127,-0.0178509929973596,-0.0159285592376214,156572000,166116000,204420400,130756400,108434400,1,-0.0565495335371696
"2018-02-02",-0.0663476080516635,-0.010467,0.000341,-0.0433901537727978,0.00209047373065641,0.00275493801281668,346375200,188923200,129915600,184192800,202561600,2,-0.0339355264482611
"2018-02-09",-0.0258131523101084,-0.011231,0.000956,0.00812125082159199,-0.0275166116342792,-0.0214071520579033,282690400,217562000,206434400,272975200,290954000,2,-0.0339355264482611
"2018-02-16",0.0975105203564381,0.017866,0.00027,-0.0032372506332794,0.0335783481765752,0.0184373863560272,160704400,204588800,162579600,130196800,243278000,5,0.039667916999274
"2018-02-23",0.0176477322895201,0.008032,0.000231,0.017391304347826,0.00835910406925322,-0.00453884180209063,135249600,123967600,149886400,135722000,160704400,4,0.0151166313928628
"2018-03-02",0.00403746807509226,0.003635,0.000196,0.00691433142857134,-0.0175162590953571,-0.00151356017713999,153816000,195208000,151128400,155712400,152648800,4,0.0151166313928628
"2018-03-09",0.021169200400098,0.004723,8.5e-05,0.0171809196975039,0.0109124378677941,-0.00928284371992971,128740800,95096400,126814000,95154000,113605600,4,0.0151166313928628
"2018-03-16",-0.0109497853809399,0.001061,0.000112,-0.00352638135018779,0.00117679889762834,-0.00850139467689071,157618800,90975200,117473600,126774000,128828400,4,0.0151166313928628
"2018-03-23",-0.0763141303437188,-0.013181,9.1e-05,-0.0231566705048661,-0.014129712988154,-0.0226546445410947,164115200,165963200,148219600,78597600,133787200,1,-0.0565495335371696
"2018-03-29",0.0170718017616966,-0.003116,0.000754,0.0078087700098215,-0.0110490676262105,-0.0256410713517145,153594000,166674000,163690400,150164800,164115200,3,-0.0124192039480203
"2018-04-06",0.00356975624715974,0.001998,0.000251,-0.025578703111604,0.00693435114503815,0.0191222756695768,140021200,107732800,138422000,121112000,150347200,4,0.0151166313928628
"2018-04-13",0.037018548793176,0.001955,0.000243,0.00338805558745836,0.00985847808261475,-0.00467530158730167,100497200,91557200,89726400,113634400,116070800,4,0.0151166313928628
"2018-04-20",-0.0529422852492831,-0.008028,0.000468,-0.0409722444219388,-0.0283400366248322,-0.00224421000349606,261964400,139235200,83018000,106421600,86313600,3,-0.0124192039480203
"2018-04-27",-0.0207298724062807,-0.010253,0.000283,-0.0115697966142979,0.00348309213482878,0.00435735842991636,142623200,111852000,113528400,134768000,146062000,2,-0.0339355264482611
"2018-05-04",0.12444167269186,0.019167,0.000458,0.0392334219006163,0.00181226700742965,0.0441750422625644,224805200,136272800,266157600,214277600,169709600,5,0.039667916999274
"2018-05-11",0.0255639078194609,0.010832,0.000245,-0.00762995191033267,0.0143039709649873,0.00704109632806027,104848800,111957200,92844800,113611200,169805600,5,0.039667916999274
"2018-05-18",-0.0121633937515727,-0.00328,4.4e-05,-0.00363660080995554,-0.00632366909655302,0.00933269664594083,73190800,69176000,76732400,94780800,83115200,4,0.0151166313928628
"2018-05-25",0.0121103884748626,0.001421,2.1e-05,0.00228545319311002,-0.0011149288596306,0.0064116049067835,69844000,92936000,80233600,60962800,73603200,4,0.0151166313928628
"2018-06-01",0.00876413393101254,0.001685,6.9e-05,0.0180339705256911,-0.00336002133333335,-0.00212874942538577,93770000,109931200,74762000,90056400,69844000,3,-0.0124192039480203
"2018-06-08",0.00764517521711848,0.004299,8.9e-05,-0.00909754950490849,-0.00268062692402582,0.00346593561566255,106627200,85388800,83734400,86264000,105064800,5,0.039667916999274
"2018-06-15",-0.0150315546895294,-0.004004,3.9e-05,-0.010272578400994,0.000524425810685347,-0.00821720407738713,246876800,86440400,86553600,67644400,73234000,3,-0.0124192039480203
"2018-06-22",-0.0209767753761082,-0.005181,5.3e-05,-0.00291172207864887,-0.0055763646112601,0.00436208725591936,108801600,102847600,82514800,134314000,73939600,2,-0.0339355264482611
"2018-06-29",0.0010269438515692,-0.000278,8.9e-05,-0.00210242587601073,0.00727625961606737,-0.00146390506810856,90950800,69460800,101141200,98276800,126652400,3,-0.0124192039480203
"2018-07-06",0.0153321326569102,0.003475,0.000134,0.0138619639206889,0.00804693344932583,-0.0174163486447847,69940800,66416800,55819200,70925200,90950800,3,-0.0124192039480203
"2018-07-13",0.0177173102684075,0.005317,0.000134,0.00157043396325185,0.0167659992172451,-0.0129761171326034,50055600,72164400,75326000,63756400,79026400,4,0.0151166313928628
"2018-07-20",0.000574778597481161,0.000367,2.2e-05,-0.00229309980627279,0.00777317259551147,-0.00548448170247029,82704800,81147200,65573600,62138000,60172400,4,0.0151166313928628
"2018-07-27",-0.0024057749169379,-0.000747,8.6e-05,-0.0166315424898185,-0.00313109524151145,0.00943009326424882,96096000,76304000,66839600,74791600,63957600,4,0.0151166313928628
"2018-08-03",0.0853213312767476,0.0118,0.000762,0.00289311924393654,0.0292307692307692,0.0589101291254455,133789600,249616000,271742800,157492000,84118000,5,0.039667916999274
"2018-08-10",-0.00221411332063342,0.000131,4.5e-05,-0.00646306000645236,0.00786491676718937,0.000675969291680678,98444800,93970400,90102000,102349600,101701600,5,0.039667916999274
"2018-08-17",0.0472906914593677,0.006861,8.8e-05,0.0199699598736187,0.0146499426436464,0.0023361334922527,141708000,114001600,115230400,82992000,103563600,5,0.039667916999274
"2018-08-24",-0.00654770627623687,0.002246,9.6e-05,0.00310919294428147,0.00204603576756957,4.6558781493955e-05,73905600,75532800,76072400,104639200,121150800,4,0.0151166313928628
"2018-08-31",0.0517026286149736,0.009183,1.6e-05,0.0115540327956274,0.00919366775842967,0.014929449520791,173360400,195175200,109019200,91107200,82100400,5,0.039667916999274
"2018-09-07",-0.0282022561996582,-0.001209,0.000121,-0.00806814852288129,-0.0166173935137724,-0.00652480294272217,150479200,137160000,133332000,109560400,173360400,3,-0.0124192039480203
"2018-09-14",0.0114122279152487,0.000697,0.00035,-0.011351123866417,0.0241552259771032,-0.0124190301570147,127997200,166825600,197114800,142996000,158066000,4,0.0151166313928628
"2018-09-21",-0.0279972624020628,-0.006483,0.000153,-0.0107712402854157,0.00760179525762328,0.000595637818994854,384986800,106435200,108495200,126286800,148780400,3,-0.0124192039480203
"2018-09-28",0.0364496816017793,0.004341,0.00015,0.00351192715735804,0.0205516559295891,-0.00796617295168689,91717600,120724800,95938800,98217600,110773600,4,0.0151166313928628
"2018-10-05",-0.00644409053035485,-0.000418,0.000171,-0.0162288343132797,-0.01758091894408,0.0121685624563852,134322000,128168000,114619200,99152800,94403200,4,0.0151166313928628
"2018-10-12",-0.00976706706620792,-0.004021,0.000773,0.0357193012025052,-0.00882789794786476,-0.0463260730167244,161351600,212497600,167962400,107564000,118655600,2,-0.0339355264482611
"2018-10-19",-0.0126865188700264,0.003984,0.000584,0.0152300339740759,-0.023373569811048,-0.00432135059451189,132314800,130325200,91541600,116736000,123164000,3,-0.0124192039480203
"2018-10-26",-0.0138198843285442,0.000407,0.000453,-0.015923566589198,0.0218978478199423,-0.0343016214125016,189033600,119423200,163702000,155071200,115168400,3,-0.0124192039480203
"2018-11-02",-0.0416314212476144,-0.009102,0.00109,-0.0663306813068131,0.0153522799963446,0.0260665536602616,365314800,233292800,153435600,146640000,183742000,4,0.0151166313928628
"2018-11-09",-0.0146136647492697,-0.013302,0.00112,-0.0192815191274111,-0.00695399870357705,0.0303282714761099,137463200,101450400,133697600,127531600,264654800,3,-0.0124192039480203
"2018-11-16",-0.0549887262427029,-0.012023,0.000734,0.0110756802450096,0.0246788003280769,-0.0282473709253992,147713200,185915200,243204000,187531600,204542000,3,-0.0124192039480203
"2018-11-23",-0.116253482101285,-0.013031,0.000843,-0.0253988460233058,-0.00113004861860211,-0.0477779188636609,94496000,124496800,271300800,167701200,147713200,1,-0.0565495335371696
"2018-11-30",0.0358576229780957,0.001886,0.000476,-0.00540241703364142,-0.00768210439522254,0.0384527080245016,158126000,167080000,184250000,165549600,179994000,3,-0.0124192039480203
"2018-12-07",-0.0581602554984955,-0.01149,0.00077,-0.0356570283882783,-0.0111494932107195,-0.0439887655453408,169126400,172393600,165377200,163210000,158126000,3,-0.0124192039480203
"2018-12-14",-0.0180261071694698,-0.008843,0.000406,-0.0319976608832445,0.0109402005468857,0.00278719082518664,162814800,127594400,142510800,189126800,248104000,3,-0.0124192039480203
"2018-12-21",-0.093360187136185,-0.020606,0.000371,-0.0388956449658867,-0.0252346323575112,-0.0311917128347463,382978400,259092000,196189200,135366000,177151600,1,-0.0565495335371696
"2018-12-28",0.035839124535614,-0.00426,0.001542,0.000512353532493348,-0.0064898390278042,0.0704215759722127,169165600,212468400,234330000,148676800,382978400,3,-0.0124192039480203
"2019-01-04",-0.0523617925715912,-0.008682,0.002286,0.0426893018443126,-0.0996073708206687,0.00114109290880959,234428400,365248800,148158800,140014000,169165600,1,-0.0565495335371696
"2019-01-11",0.0268190830833006,0.011648,0.000354,-0.00981802315167679,0.0031961908080671,0.0169817313432836,108092800,143122800,180396400,164101200,219111200,4,0.0151166313928628
"2019-01-18",0.0293121564844323,0.003321,0.00018,0.00615942512511225,0.00593775639763128,0.0122166061427265,135004000,119284800,122278800,114843600,129756800,4,0.0151166313928628
"2019-01-25",0.00597616368267942,0.003151,0.000339,0.0331368705471349,-0.00792622141372135,0.0040443312708589,134142000,101766000,92522400,121576000,135004000,3,-0.0124192039480203
"2019-02-01",0.0540405808485576,0.014922,0.000935,0.000480653677465748,0.00720123449319199,0.068334681579244,130672400,162958400,244439200,166348800,104768400,5,0.039667916999274
"2019-02-08",0.0230918752441888,0.00405,0.000274,-0.00310050302795128,-0.0189393935046054,0.000344540146723693,95280000,126966800,112958400,144406400,125982000,4,0.0151166313928628
"2019-02-15",5.86568077080206e-05,-0.000495,3e-05,-0.00222484772307152,0.00364327200109393,-0.00415476622388666,98507200,87342800,89960800,89134000,83973600,4,0.0151166313928628
"2019-02-22",0.0148521906560222,0.002729,3.6e-05,0.0111656965080251,-0.00563857466720918,0.00643543000926372,75652800,68998800,104457600,75891200,98507200,4,0.0151166313928628
"2019-03-01",0.0114963616006963,0.003799,6.2e-05,0.0105111642165134,-0.00983590117998279,0.00309755062238271,103544800,112861600,111341600,68280800,87493600,4,0.0151166313928628
"2019-03-08",-0.0118432796064088,-0.000205,6.2e-05,0.00237683478260853,-0.0115746272845605,-0.00575397937674471,95997600,99185600,83241600,78949600,109744800,3,-0.0124192039480203
"2019-03-15",0.0736203544348169,0.0128,0.000132,0.0130082188648173,0.0111165478568467,0.00442211034388129,156171600,94318000,124130000,129870400,128044000,5,0.039667916999274
"2019-03-22",0.0261435893448996,0.006692,0.000386,-0.020708350416902,0.0368303138428931,0.00873856216158253,169630800,204136800,124140800,126585600,104879200,5,0.039667916999274
"2019-03-29",-0.0057743362543751,-0.004382,0.000138,0.00651757100466299,0.0013264710564016,0.00899410071177686,94256000,83121600,119393600,199202000,175381200,4,0.0151166313928628
"2019-04-05",0.0364428701625273,0.007189,1.7e-05,0.00669424075437197,0.00174044528321682,0.00685498388094041,74106400,76457200,93087200,91062800,111448000,5,0.039667916999274
"2019-04-12",0.00944759606977901,0.00272,7.2e-05,-0.000402111091271418,-0.00832419516148319,0.00561401503759384,111042800,83603200,86781200,143072800,103526800,4,0.0151166313928628
"2019-04-18",0.0247821589324992,0.002709,8.4e-05,0.00359373792952811,0.0194730439146802,0.000100406567292266,96783200,115627200,102785600,70146400,111042800,5,0.039667916999274
"2019-04-26",0.00215603766235971,0.000985,6.7e-05,-0.00477394777864382,-0.00907513015881189,-0.00154227880359137,74596400,74172800,70162400,93292000,77758000,4,0.0151166313928628
"2019-05-03",0.0358168121295371,0.005416,0.000565,0.0124313081494165,-0.00650775210891597,0.0490855832959587,83569600,127985200,259309200,186139600,88818800,4,0.0151166313928628
"2019-05-10",-0.0712893569573355,-0.009692,0.000197,-0.0176365484256676,-0.0107441699652704,0.000197140885339619,164834800,139634400,105358000,155054800,129772400,3,-0.0124192039480203
"2019-05-17",-0.042369961515186,-0.009671,0.000715,-0.00568181818181823,-0.00439974858579495,0.0119792004244843,131516400,132125600,106178800,146118800,229722400,3,-0.0124192039480203
"2019-05-24",-0.0545288210303254,-0.00986,0.000304,-0.00384060995568047,-0.0170696793959952,-0.0204716389937132,94858800,146118800,118994400,113459200,154449200,2,-0.0339355264482611
"2019-05-31",-0.0220322543884697,-0.007124,7.9e-05,-0.0181155127736284,0.00518660491179146,-0.00476907377588665,108174400,84873600,113924800,111792800,94858800,2,-0.0339355264482611
"2019-06-07",0.0826272526613721,0.010967,0.000446,0.0266169528128712,0.0146817580664733,0.0161433533734137,122737600,90105200,119093600,123872000,161584400,4,0.0151166313928628
"2019-06-14",0.0135289588742683,0.006721,0.00016,-0.00726236445067685,-0.0002060456211741,-0.00318254716251842,75046000,86698400,73012800,107731600,104883600,5,0.039667916999274
"2019-06-21",0.0308565343633719,0.003988,0.000126,-0.00340924482465677,0.00803563972377086,-0.00292265060060781,191202400,86056000,84496800,106204000,58676400,5,0.039667916999274
"2019-06-28",-0.00433577689568182,-0.001226,0.000157,-0.00911186524257812,-0.000300300294288292,0.0216290628775757,124442400,83598800,104270000,84281200,72881600,4,0.0151166313928628
"2019-07-05",0.0313838814991275,0.003698,8.8e-05,-0.000880622261520969,0.00828692365780936,0.00585458683493756,69062000,45448000,67740800,109012000,124442400,5,0.039667916999274
"2019-07-12",-0.00456404983364779,-0.000851,0.000134,0.0076827955390335,-0.0072823698722112,0.00988865017116569,70380800,80767200,71588400,82312000,101354400,4,0.0151166313928628
"2019-07-19",-0.00349852779910844,0.000738,0.000108,-0.0149275889345989,0.0113597044953153,-0.00562343276283617,83717200,74162400,56430000,67467200,67789600,4,0.0151166313928628
"2019-07-26",0.025103104543954,0.00175,0.000173,0.00347792477098019,-0.00790720276033918,-0.00081400116479613,70475600,55638400,59966400,73420800,89111600,4,0.0151166313928628
"2019-08-02",-0.0180692691942093,-0.002311,0.000284,-0.0211581258420813,-0.0216391296146876,0.0204042149631192,163448400,216071600,277125600,135742800,86693600,3,-0.0124192039480203
"2019-08-09",-0.0149628723811457,-0.005693,0.000818,-0.011994239276183,0.0220558690536925,0.0103552893401015,98478800,108038000,133457600,143299200,209572000,4,0.0151166313928628
"2019-08-16",0.0270452369219396,0.002777,0.000673,0.0235947055894774,-0.00498148458692971,-0.0297650380437383,110481600,108909600,146189600,188874000,89927600,3,-0.0124192039480203
"2019-08-23",-0.0188694067076678,0.00101,0.000631,-0.0462205009424644,-0.000846463506395834,0.0108385624643468,187272000,89014800,86141600,107537200,97654400,4,0.0151166313928628
"2019-08-30",0.0296584718610803,-0.002692,0.000583,-0.00129176596893477,0.0169318153067679,0.00671040347354235,84573600,83962000,63755200,103493200,104174400,4,0.0151166313928628
"2019-09-06",0.0214225822790857,0.00625,0.000187,-9.37921980495027e-05,0.0195515843099272,0.0169664952254058,77449200,95654800,76752400,80092000,84573600,4,0.0151166313928628
"2019-09-13",0.025417465404138,0.004349,0.000288,-0.0194540144238472,-0.00223623600762535,0.031795109031751,159053200,128906800,177158400,127111600,109237600,5,0.039667916999274
"2019-09-20",-0.00467378054487383,-0.003987,0.000138,-0.0146180841919592,-0.00812495384252909,0.00937928426604961,221652400,88242400,101360000,73274800,84632400,4,0.0151166313928628
"2019-09-27",0.0049937659155226,-0.001577,0.000106,-0.00486603301650823,-0.00515767090440222,0.0153895999775671,101408000,75334000,87613600,124763200,76662000,4,0.0151166313928628
"2019-10-04",0.036744541145798,0.005483,0.000378,0.0280318258117263,0.00849470191835211,-0.0250678485251855,138478800,114426000,138449200,139223200,103909600,3,-0.0124192039480203
"2019-10-11",0.0397272219836135,0.011389,0.000234,0.0265983402424848,0.013478377306964,0.0117201786709511,166795600,113013600,74770400,111820000,122306000,4,0.0151166313928628
"2019-10-18",0.000846329003680222,0.004579,0.000129,0.00480280516831,0.00388276663195408,-0.00403710678099256,97433600,67585200,73903200,87360000,96427600,4,0.0151166313928628
"2019-10-25",0.0421188816989425,0.007873,5.8e-05,0.0123162821249692,0.00164490506274872,0.0134188360253764,73477200,69275200,75828800,82293600,87247200,5,0.039667916999274
"2019-11-01",0.0367876190028279,0.008345,0.000337,0.0283808173079405,0.0226095539358637,-0.000123293193252327,151125200,139162000,124522000,142839600,96572800,4,0.0151166313928628
"2019-11-08",0.0167459056977014,0.007532,0.000118,0.00273686166555476,0.00851345073902832,0.000427752492081712,69986400,94940400,75864400,79897600,103272000,5,0.039667916999274
"2019-11-15",0.0213736668263964,0.004047,5.1e-05,0.0118793474334848,-0.00691943887775559,0.00958164634544656,100206400,89182800,102734400,87388800,81821200,4,0.0151166313928628
"2019-11-22",-0.0150892196037592,-0.000519,6.6e-05,-0.000877859596874808,-0.00448343775244575,-0.0116414582104786,65325200,121395200,106234400,76167200,86703200,3,-0.0124192039480203
"2019-11-29",0.0206800935415814,0.002599,0.000107,-0.00220279274496404,0.013432168801478,-0.00780864223161237,46617600,65235600,105207600,84020400,65325200,4,0.0151166313928628
"2019-12-06",0.012863557744261,0.00187,0.00022,0.0193162295044609,0.0146710327705675,0.00882628596679336,106075600,74424400,67181600,114430400,94487200,4,0.0151166313928628
"2019-12-13",0.0162682667813018,0.005972,0.000131,0.0135931632975219,0.00254830310071141,0.00852940963068805,133587600,137310400,78756800,90420400,128042400,4,0.0151166313928628
"2019-12-20",0.0154712403822019,0.004869,7e-05,-0.00207122357279732,0.00100091516410727,-0.00238940119982323,275978000,98369200,116028400,114158400,128186000,5,0.039667916999274
"2019-12-27",0.0364033736657943,0.005943,9.1e-05,-0.000379483282681115,0.0198403498015416,0.000950661971831135,146266000,93121200,48478800,98572000,275978000,5,0.039667916999274
"2019-12-30",0.00591758442932264,0.006766,8.5e-05,0.00593512792001927,-0.000379483282681115,0.0198403498015416,144114400,146266000,93121200,48478800,98572000,5,0.039667916999274
"2012-06-29",-0.0608137168553203,-0.003514,0.000962,-0.0082908479499092,-0.0269934533043747,-0.0262839290806001,19526900,17713300,28568000,24858700,24352900,3,-0.0124192039480203
"2012-07-06",0.0200547864099157,-0.002501,0.000242,0.00826186870867063,0.00865378177391718,0.0139746831329217,10945600,10032100,8763600,14122000,19526900,4,0.0151166313928628
"2012-07-13",-0.0323487298677167,-0.003934,0.000186,-0.00292112959821911,-0.00516629012483982,-0.0158881479468748,8108300,11300700,13030300,14269500,17785200,3,-0.0124192039480203
"2012-07-20",-0.0659283428745417,-0.010789,0.001442,-0.00827586206896547,-0.00377880440471301,0.0363118903524386,11869100,13685100,16841800,30438600,24672100,3,-0.0124192039480203
"2012-07-27",-0.19308867495183,-0.031598,0.003209,-0.116946033519553,-0.0848670756646216,0.0312829162993702,123102300,64597400,17230200,11539800,12390700,2,-0.0339355264482611
"2012-08-03",-0.117097863410333,-0.038139,0.00304,0.0523951570661099,-0.0402297911987448,-0.0382312316089927,80647000,56374500,44604400,56179400,29285900,1,-0.0565495335371696
"2012-08-10",0.0335695398723261,0.014846,0.001523,0.0380770585435506,0.013996187934179,0,25794700,15610700,29537400,36782900,27778900,3,-0.0124192039480203
"2012-08-17",-0.135301485283739,-0.0153,0.002117,-0.0412683421606269,-0.0627358460973658,0.0402356251342308,129293400,157565300,47861100,39308800,24973100,3,-0.0124192039480203
"2012-08-24",0.0187213481016487,-0.00338,0.001239,-0.00154326123748649,0,0.0146138308977035,29622200,32813700,49892200,70640600,101186600,3,-0.0124192039480203
"2012-08-31",-0.0720889045630665,-0.011984,0.000497,-0.0539550026191723,-0.000523560209424123,-0.0124095139607031,58764200,30647500,16124700,25417000,20704000,3,-0.0124192039480203
"2012-09-07",0.0496863005639296,-0.00055,0.001192,0.00105490511892969,0.0204520452099033,0.0479413423575858,36371700,46066500,60781800,46622400,58764200,4,0.0151166313928628
"2012-09-14",0.147656660176534,0.025673,0.001433,0.0622888006899469,-0.0105112756808409,0.0772002058672157,72819800,65041600,121584000,50508200,24797800,5,0.039667916999274
"2012-09-21",0.0383462487528797,0.01726,0.001619,0.0119522355024346,-0.0300558595939949,0.0649291236886547,51218100,57248900,78782800,36760500,50667600,4,0.0151166313928628
"2012-09-28",-0.053921460538351,-0.005828,0.002716,0.0659448818897637,-0.0145490293623166,0.0167652851693647,65486000,30215900,38271900,46291700,79106500,3,-0.0124192039480203
"2012-10-05",-0.0352397281323023,0.005379,0.001447,-0.0473804534223028,0.00549706825469554,-0.0197575213291424,40529300,46892100,32000100,29341400,51262700,4,0.0151166313928628
"2012-10-12",-0.0687879324555958,-0.019219,0.000342,-0.0116455696202532,0.00560086586562458,-0.0291646564508157,18809400,21817300,39321800,27161800,32236700,2,-0.0339355264482611
"2012-10-19",-0.027000601818506,-0.00623,0.000476,0.00105374077976816,-0.0452715817541037,0.0205338295687885,34835000,52157400,44074500,21834700,20189700,2,-0.0339355264482611
"2012-10-26",0.143872521259494,0.027028,0.006833,-0.0274821820692458,-0.0288420576840293,0.191282051282051,73175800,76142000,228949900,78381200,32447300,5,0.039667916999274
"2012-11-02",-0.0352541602526741,0.016742,0.00759,-0.00141438007611405,0.00473699645964021,-0.0378304449484755,38344400,37713900,99378200,73175800,76142000,4,0.0151166313928628
"2012-11-09",-0.0976264154490172,-0.016235,0.000322,-0.0390195597798899,-0.023448901976009,-0.0330657061880019,42295500,34254600,33396800,29062700,31806700,2,-0.0339355264482611
"2012-11-16",0.20411939161432,0.029228,0.003672,0.0626972936400541,-0.00849736097954557,0.125881161838814,107182200,78857700,229751000,71775100,67349200,4,0.0151166313928628
"2012-11-23",0.0185035140093823,0.012424,0.001368,-0.0131578947368421,0.0528138528138529,0.00785340314136129,29520900,89862400,46655300,85021300,107182200,5,0.039667916999274
"2012-11-30",0.154150679827258,0.024185,0.001055,0.0248901903367496,0.0364187770706079,0.00803063097514345,127049600,88759700,49205600,85760600,123865000,5,0.039667916999274
"2012-12-07",-0.0183822079980496,0.001303,0.000639,0.0192807200326555,-0.0267051615555813,0.0091041518246231,51751900,46001500,58976300,72869200,123526100,4,0.0151166313928628
"2012-12-14",-0.0250473872288021,-0.00066,0.00078,-0.0506374291784701,0.0239303843364758,-0.0142959256611866,91631600,81051600,46704200,77099100,50608500,4,0.0151166313928628
"2012-12-21",-0.020728046073702,-0.01164,0.000956,-0.0402047134428102,-0.00182411528639181,-0.0108263807588012,54555200,35574800,61390300,60512900,57742500,3,-0.0124192039480203
"2012-12-28",-0.0134178743006316,-0.009139,0.000469,-0.00537424204891523,-0.0173519803847605,-0.0155959896026735,56574800,43481700,33175400,28230100,54555200,3,-0.0124192039480203
"2013-01-04",0.104356538278827,0.013992,0.000786,0.0356499819949587,-0.00821428571428573,0.0518406817490353,72715400,63140600,69846400,60374500,56574800,4,0.0151166313928628
"2013-01-11",0.0979618323879495,0.022607,0.000474,0.0134185307801449,0.0232101667211506,0.0526497265192609,89598000,95316400,104787700,45871300,83781800,5,0.039667916999274
"2013-01-18",-0.0671480285310096,-0.008806,0.000295,-0.0159256475091456,0.0097152093802344,-0.00830564784053156,49631500,40256700,75332700,173242600,98892800,4,0.0151166313928628
"2013-01-25",0.0614572765308763,0.009338,0.000285,0.014800546975547,0.00843608046722899,0.00292873413602335,54363600,43845100,48899800,55243300,49631500,4,0.0151166313928628
"2013-02-01",-0.059099976230656,-0.006918,0.001078,-0.040348612007747,-0.00832266325224063,0.014615101831273,85856700,190744900,87682100,72976500,59682500,3,-0.0124192039480203
"2013-02-08",-0.0404997359342575,-0.013155,0.000864,-0.00349043630017443,-0.0137693292175329,0.0143156429579485,37708800,34540100,38375900,47948200,92362200,3,-0.0124192039480203
"2013-02-15",-0.00808863225022991,-0.001765,0.000393,-0.00631578947368416,0.0211393765675385,0.019729593725627,33109300,35615800,50164000,93498700,37361800,3,-0.0124192039480203
"2013-02-22",-0.0429281790142443,-0.004474,0.000569,-0.00549860683656123,-0.0414616318152365,-0.0162461458693398,36350200,49642300,42098200,49396400,33109300,2,-0.0339355264482611
"2013-03-01",0.0236762835120425,0.003111,0.000191,0.0194495779816513,0.0141421282418264,-0.0189849587070083,54064800,83027800,44319700,31611700,34652000,3,-0.0124192039480203
"2013-03-08",0.00645850827691249,0.004501,0.000497,-0.0216935269419174,0.0411657179903198,-0.00254356831395341,44198900,74540200,33532600,40622200,32400700,4,0.0151166313928628
"2013-03-15",-0.0479857309883762,-0.01152,0.000155,-0.0144231133719264,-0.00147706794682412,-0.0269493352497305,31597400,27646400,39619500,27569600,35642100,3,-0.0124192039480203
"2013-03-22",-0.0351315243182006,-0.008197,0.000109,-0.000388500388500357,-0.00464040972001512,-0.0259886262142608,18456300,24336100,44006500,25254200,26653700,1,-0.0565495335371696
"2013-03-28",-0.00584683014295622,-0.001634,0.000432,-0.0195477194327329,0.0349068240740509,0.00318344620706101,28585700,52297400,26957200,39199000,18456300,4,0.0151166313928628
"2013-04-05",0.0683671506146145,0.008317,0.000434,0.0118211673439232,0.0312380952380953,0.0326514555468134,64566600,82016800,48195200,35153300,22249300,5,0.039667916999274
"2013-04-12",0.000365066628713335,0.002246,0.000541,-0.0221270521056388,0.0163220892274212,0.0368559608875518,28697400,33368500,45949400,21311100,27256000,5,0.039667916999274
"2013-04-19",-0.0628853871003717,-0.013946,0.000389,0.00155698709392826,-0.0352984617085417,-0.0107726968796434,20380900,39059000,26440600,27365900,30275400,2,-0.0339355264482611
"2013-04-26",0.0426081946612209,0.007431,0.000104,0.0271614777031937,0.00114890842018722,0.00500388760585069,33018000,17150000,19729900,25191500,25687600,3,-0.0124192039480203
"2013-05-03",0.0529492428457266,0.013734,0.000862,-0.0227821892572382,0.0561428727670434,-0.0122434281598848,58506400,104257000,64567600,36245700,29201100,5,0.039667916999274
"2013-05-10",-0.0593008427531773,-0.013549,0.000194,-0.0133136459573356,-0.00294985239860424,0.00855344025858829,30847100,33457200,34654900,41259100,43939400,3,-0.0124192039480203
"2013-05-17",-0.0162482320097902,-0.004864,0.000157,0.00459246094881216,-0.0176692105263158,-0.0173623937938677,29462700,35499100,30299800,24930300,29068800,2,-0.0339355264482611
